ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,VizSide
50382,Andrew James Hoy,M,45,172,63,Australia,AUS,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA,Sport
50382,Andrew James Hoy,M,45,172,63,Australia,AUS,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA,Sport
50382,Andrew James Hoy,M,53,172,63,Australia,AUS,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA,Sport
50382,Andrew James Hoy,M,53,172,63,Australia,AUS,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA,Sport
50561,Heming Hu,M,22,179,76,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,NA,Sport
50779,Deserie Huddleston-Wakefield-Baynes,F,35,164,83,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Women's Double Trap,Bronze,Sport
50779,Deserie Huddleston-Wakefield-Baynes,F,40,164,83,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Trap,NA,Sport
50779,Deserie Huddleston-Wakefield-Baynes,F,40,164,83,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Double Trap,NA,Sport
50793,Bret Richard Hudson,M,22,160,62,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,NA,Sport
50793,Bret Richard Hudson,M,22,160,62,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,NA,Sport
50793,Bret Richard Hudson,M,22,160,62,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,NA,Sport
50793,Bret Richard Hudson,M,22,160,62,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,NA,Sport
50793,Bret Richard Hudson,M,22,160,62,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,NA,Sport
50793,Bret Richard Hudson,M,22,160,62,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,NA,Sport
50793,Bret Richard Hudson,M,22,160,62,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,NA,Sport
50798,John D'Eresby Hudson,M,20,190,82,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA,Sport
50799,Judith Hudson (-Luxton),F,14,164,59,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Breaststroke,NA,Sport
50799,Judith Hudson (-Luxton),F,14,164,59,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Breaststroke,NA,Sport
50799,Judith Hudson (-Luxton),F,18,164,59,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Breaststroke,NA,Sport
50799,Judith Hudson (-Luxton),F,18,164,59,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Butterfly,NA,Sport
50799,Judith Hudson (-Luxton),F,18,164,59,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 400 metres Individual Medley,NA,Sport
50799,Judith Hudson (-Luxton),F,18,164,59,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA,Sport
50802,"Nicole Elaine ""Nikki"" Hudson (Mott-)",F,24,165,54,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold,Sport
50802,"Nicole Elaine ""Nikki"" Hudson (Mott-)",F,28,165,54,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,NA,Sport
50802,"Nicole Elaine ""Nikki"" Hudson (Mott-)",F,32,165,54,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,NA,Sport
50810,"Geoffrey Andrew ""Geoff"" Huegill",M,21,190,93,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,Bronze,Sport
50810,"Geoffrey Andrew ""Geoff"" Huegill",M,21,190,93,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,Sport
50810,"Geoffrey Andrew ""Geoff"" Huegill",M,25,190,93,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Butterfly,NA,Sport
50870,Jarryd Hughes,M,18,179,80,Australia,AUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Boardercross,NA,Sport
50871,Joanna Lovell Hughes,F,18,157,47,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,NA,Sport
50871,Joanna Lovell Hughes,F,18,157,47,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,NA,Sport
50871,Joanna Lovell Hughes,F,18,157,47,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,NA,Sport
50871,Joanna Lovell Hughes,F,18,157,47,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,NA,Sport
50871,Joanna Lovell Hughes,F,18,157,47,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,NA,Sport
50871,Joanna Lovell Hughes,F,18,157,47,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,NA,Sport
50887,"Linda ""Sunni"" Hughes",F,32,173,60,Australia,AUS,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,NA,Sport
50903,Anthony Huguet,M,21,176,76,Australia,AUS,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Super G,NA,Sport
50903,Anthony Huguet,M,21,176,76,Australia,AUS,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA,Sport
51002,David Brian Humphreys,M,27,178,74,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Road Race, Individual",NA,Sport
51004,John Douglas Humphreys,M,28,183,85,Australia,AUS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",NA,Sport
51004,John Douglas Humphreys,M,32,183,85,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Individual",NA,Sport
51004,John Douglas Humphreys,M,32,183,85,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",NA,Sport
51041,Christine Hunt (-Thompson),F,26,163,56,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Javelin Throw,NA,Sport
51050,"Jeffrey ""Jeff"" Hunt",M,30,172,58,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,NA,Sport
51053,John A. Hunt,M,25,188,86,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Pairs,NA,Sport
51057,Ronald Vincent Hunt,M,31,172,79,Australia,AUS,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",NA,Sport
51057,Ronald Vincent Hunt,M,31,172,79,Australia,AUS,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA,Sport
51086,Martin John Hunter,M,22,179,76,Australia,AUS,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",NA,Sport
51086,Martin John Hunter,M,26,179,76,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",NA,Sport
51088,Natalie Hunter (Wood-),F,29,173,67,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA,Sport
51100,Scott Hunter-Russell,M,22,164,65,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA,Sport
51100,Scott Hunter-Russell,M,22,164,65,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Team,NA,Sport
51100,Scott Hunter-Russell,M,30,164,65,Australia,AUS,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA,Sport
51100,Scott Hunter-Russell,M,30,164,65,Australia,AUS,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Team,NA,Sport
51158,Ky Hurst,M,27,183,87,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 10 kilometres Open Water,NA,Sport
51158,Ky Hurst,M,31,183,87,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 10 kilometres Open Water,NA,Sport
51239,"Hussein ""Hussy"" Hussein",M,20,168,51,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Flyweight,NA,Sport
51289,Henry Hutchison,M,19,176,85,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA,Sport
51311,Elly Hutton,F,24,163,58,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA,Sport
51313,Mark Steven Hutton,M,30,198,110,Australia,AUS,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,NA,Sport
51335,Annette Huygens Tholen,F,34,169,67,Australia-3,AUS,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA,Sport
51415,"Gregory ""Greg"" Hyde",M,21,175,65,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Men's Windsurfer,NA,Sport
51447,David William Hynes,M,24,189,100,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,NA,Sport
51648,Lydia Ierodiaconou-Lassila,F,20,157,54,Australia,AUS,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Women's Aerials,NA,Sport
51648,Lydia Ierodiaconou-Lassila,F,24,157,54,Australia,AUS,2006 Winter,2006,Winter,Torino,Freestyle Skiing,Freestyle Skiing Women's Aerials,NA,Sport
51648,Lydia Ierodiaconou-Lassila,F,28,157,54,Australia,AUS,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Women's Aerials,Gold,Sport
51648,Lydia Ierodiaconou-Lassila,F,32,157,54,Australia,AUS,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Aerials,Bronze,Sport
51716,Vera Ignjatovic,F,25,175,75,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,NA,Sport
51826,Musa Ilhan,M,22,172,63,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA,Sport
51826,Musa Ilhan,M,30,172,63,Australia,AUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA,Sport
51842,Andrew Ilie,M,24,182,73,Australia,AUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Singles,NA,Sport
51908,Talgat Ilyasov,M,35,175,74,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA,Sport
52025,"Belinda ""Lindy"" Imgrund (Muehlberg-)",F,24,176,73,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",NA,Sport
52029,Rachel Anne Imison,F,21,167,69,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold,Sport
52029,Rachel Anne Imison,F,25,167,69,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,NA,Sport
52029,Rachel Anne Imison,F,29,167,69,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,NA,Sport
52064,Matthew Robert Inabinet,M,19,184,87,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",NA,Sport
52064,Matthew Robert Inabinet,M,23,184,87,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",NA,Sport
52064,Matthew Robert Inabinet,M,23,184,87,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA,Sport
52113,Gordon Wilson Ingate,M,46,181,86,Australia,AUS,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,NA,Sport
52133,"Joseph Howarth ""Joe"" Ingles",M,20,203,91,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,NA,Sport
52133,"Joseph Howarth ""Joe"" Ingles",M,24,203,91,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,NA,Sport
52133,"Joseph Howarth ""Joe"" Ingles",M,28,203,91,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA,Sport
52135,Alice Ingley,F,23,172,80,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA,Sport
52235,Alison Jane Inverarity (-Ferrier),F,21,181,63,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's High Jump,NA,Sport
52235,Alison Jane Inverarity (-Ferrier),F,25,181,63,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's High Jump,NA,Sport
52235,Alison Jane Inverarity (-Ferrier),F,30,181,63,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's High Jump,NA,Sport
52344,Kym Ireland,F,28,164,71,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,NA,Sport
52377,Grant Irvine,M,25,187,80,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly,NA,Sport
52377,Grant Irvine,M,25,187,80,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Butterfly,NA,Sport
52378,"James George ""Jim"" Irvine",M,27,185,76,Australia,AUS,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Silver,Sport
52378,"James George ""Jim"" Irvine",M,35,185,76,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,NA,Sport
52652,Damian Mark Istria,M,18,167,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,NA,Sport
52652,Damian Mark Istria,M,18,167,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Floor Exercise,NA,Sport
52652,Damian Mark Istria,M,18,167,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horse Vault,NA,Sport
52652,Damian Mark Istria,M,18,167,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Parallel Bars,NA,Sport
52652,Damian Mark Istria,M,18,167,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horizontal Bar,NA,Sport
52652,Damian Mark Istria,M,18,167,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Rings,NA,Sport
52652,Damian Mark Istria,M,18,167,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse,NA,Sport
52903,Robert Ivers,M,31,183,90,Australia,AUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Middleweight,NA,Sport
52913,Dennis Iverson,M,27,177,73,Australia,AUS,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Lightweight,NA,Sport
52915,Amy Ives,F,30,177,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,NA,Sport
52915,Amy Ives,F,34,177,70,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,NA,Sport
53064,Andrew Jachno,M,22,183,73,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 50 kilometres Walk,NA,Sport
53064,Andrew Jachno,M,26,183,73,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,NA,Sport
53064,Andrew Jachno,M,26,183,73,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,NA,Sport
53064,Andrew Jachno,M,30,183,73,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 20 kilometres Walk,NA,Sport
53068,Elizabeth Hamilton Jack (-Franks),F,18,156,47,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Springboard,NA,Sport
53068,Elizabeth Hamilton Jack (-Franks),F,18,156,47,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Platform,NA,Sport
53107,Emma Jackson,F,20,162,51,Australia,AUS,2012 Summer,2012,Summer,London,Triathlon,Triathlon Women's Olympic Distance,NA,Sport
53129,Lauren Elizabeth Jackson,F,19,196,85,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver,Sport
53129,Lauren Elizabeth Jackson,F,23,196,85,Australia,AUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Silver,Sport
53129,Lauren Elizabeth Jackson,F,27,196,85,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver,Sport
53129,Lauren Elizabeth Jackson,F,31,196,85,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze,Sport
53136,Marjorie Jackson (-Nelson),F,20,172,66,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 100 metres,Gold,Sport
53136,Marjorie Jackson (-Nelson),F,20,172,66,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 200 metres,Gold,Sport
53136,Marjorie Jackson (-Nelson),F,20,172,66,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,NA,Sport
53151,"Timothy David ""Tim"" Jackson",M,27,185,80,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,NA,Sport
53288,Chelsea Jaensch,F,31,163,56,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,NA,Sport
53353,"Robert ""Rob"" Jahrling",M,22,204,96,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,NA,Sport
53353,"Robert ""Rob"" Jahrling",M,26,204,96,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver,Sport
53353,"Robert ""Rob"" Jahrling",M,30,204,96,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,NA,Sport
53375,Nathan Jakavicius,M,22,188,79,Australia,AUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,NA,Sport
53491,"Kenneth Robert ""Ken"" James",M,27,190,82,Australia,AUS,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,NA,Sport
53507,Scott James,M,15,185,78,Australia,AUS,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Halfpipe,NA,Sport
53507,Scott James,M,19,185,78,Australia,AUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Slopestyle,NA,Sport
53507,Scott James,M,19,185,78,Australia,AUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Halfpipe,NA,Sport
53518,Geoffrey Acton Jameson,M,28,177,57,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA,Sport
53518,Geoffrey Acton Jameson,M,32,177,57,Australia,AUS,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA,Sport
53529,Brad Scott Jamieson,M,22,189,72,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA,Sport
53533,Jane Leanne Jamieson,F,21,170,60,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Heptathlon,NA,Sport
53533,Jane Leanne Jamieson,F,25,170,60,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Heptathlon,NA,Sport
53534,Mark Jamieson,M,24,175,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA,Sport
53536,Sarah Louise Jamieson (-Kerry),F,25,172,58,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",NA,Sport
53536,Sarah Louise Jamieson (-Kerry),F,29,172,58,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Women's 1,500 metres",NA,Sport
53536,Sarah Louise Jamieson (-Kerry),F,33,172,58,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Women's 1,500 metres",NA,Sport
53544,Jana Jamnicky,F,33,170,61,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,NA,Sport
53944,Rachel Jarry,F,20,186,77,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze,Sport
53944,Rachel Jarry,F,24,186,77,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA,Sport
53956,Paul Jarvie,M,19,175,72,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Breaststroke,NA,Sport
53956,Paul Jarvie,M,19,175,72,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Breaststroke,NA,Sport
53956,Paul Jarvie,M,19,175,72,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA,Sport
53956,Paul Jarvie,M,23,175,72,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Breaststroke,NA,Sport
53956,Paul Jarvie,M,23,175,72,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Breaststroke,NA,Sport
53956,Paul Jarvie,M,23,175,72,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA,Sport
53957,Steven Jarvin,M,36,185,95,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Three Person Keelboat,NA,Sport
53977,"Walter Edward Howard ""Wally"" Jarvis",M,28,173,74,Australia,AUS,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,NA,Sport
54165,Gordon George Jeffery,M,28,184,80,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA,Sport
54165,Gordon George Jeffery,M,32,184,80,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA,Sport
54165,Gordon George Jeffery,M,36,184,80,Australia,AUS,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA,Sport
54166,Robin Jeffery,M,24,187,82,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",NA,Sport
54206,George Jelbart,M,22,186,75,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,NA,Sport
54207,Kerry P. Jelbart,M,28,190,93,Australia,AUS,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA,Sport
54208,"James Michael ""Kim"" Jelbart",M,23,183,86,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Fours,NA,Sport
54274,"Edward ""Ed"" Jenkins",M,30,184,96,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA,Sport
54288,Toby Jenkins,M,24,193,95,Australia,AUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA,Sport
54289,Alan Jenkinson,M,20,180,71,Australia,AUS,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Middleweight,NA,Sport
54291,Natalie Jenkinson,F,23,176,77,Australia,AUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Heavyweight,NA,Sport
54294,"Michelle ""Shelly"" Jenneke",F,23,172,67,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,NA,Sport
54300,Kate Jenner,F,22,158,57,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,NA,Sport
54313,Graeme M. Jennings,M,22,172,63,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Individual",NA,Sport
54313,Graeme M. Jennings,M,22,172,63,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Individual",NA,Sport
54313,Graeme M. Jennings,M,22,172,63,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",NA,Sport
54314,Graham Jennings,M,28,180,76,Australia,AUS,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,NA,Sport
54321,Melissa Jennison (-Morgan),F,18,167,89,Australia,AUS,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,NA,Sport
54321,Melissa Jennison (-Morgan),F,18,167,89,Australia,AUS,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Team,NA,Sport
54321,Melissa Jennison (-Morgan),F,22,167,89,Australia,AUS,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,NA,Sport
54321,Melissa Jennison (-Morgan),F,22,167,89,Australia,AUS,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Team,NA,Sport
54381,Iain Jensen,M,24,186,80,Australia,AUS,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Skiff,Gold,Sport
54381,Iain Jensen,M,28,186,80,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,Silver,Sport
54450,Tonny Kaj Jensen,M,24,195,90,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,NA,Sport
54469,Ronald Graeme Jenyns,M,24,175,83,Australia,AUS,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed One Person Dinghy,NA,Sport
54469,Ronald Graeme Jenyns,M,32,175,83,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed One Person Dinghy,NA,Sport
55043,Wolfgang Jobst,M,31,174,70,Australia,AUS,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Air Rifle, 10 metres",NA,Sport
